REGION,TEST/TRN,MonthNo,Week      ,popdensity ,ssta       ,soi     ,typhoon_distance,typhoon_wind,rainfall   ,poverty    ,ndvi       ,evi        ,daily_temp ,nightly_temp,polstab     ,dengue,dengue_next
XI    ,TRAIN   ,5      ,5/31/2002 ,419.1440482,27.25      ,-0.575  ,8.448191895     ,23.45       ,7.462765625,13562.44726,7162.625   ,4671.125   ,13741.5875 ,13141.73214 ,-0.083581491,81    ,123
XI    ,TRAIN   ,6      ,6/30/2002 ,419.6945175,27.13999977,-0.32   ,11.6379751      ,31.54166667 ,7.71415    ,13562.44726,5409.75    ,3853.5     ,11060.68   ,2979.8      ,-0.082683391,123   ,340
XI    ,TRAIN   ,7      ,7/31/2002 ,420.2449869,26.1500001 ,-0.51875,21.23241574     ,61.5497489  ,1.660734375,13562.44726,7570.25    ,5543.125   ,15458.0625 ,14827.24673 ,-0.081772585,340   ,406
XI    ,TRAIN   ,9      ,9/30/2002 ,421.2847623,25.54000015,-0.52   ,18.70157157     ,42.86078947 ,1.70755    ,13562.44726,7540.2     ,4905.8     ,14145.77516,7427.787576 ,-0.080015646,311   ,303
XI    ,TRAIN   ,10     ,10/31/2002,421.8352317,25.75000048,-0.4375 ,151.5893754     ,38.48294788 ,1.682921875,13562.44726,7041.6875  ,4331.25    ,16224.26845,13261.21237 ,-0.079067001,303   ,203
XI    ,TRAIN   ,11     ,11/30/2002,422.3245378,26.32499981,-0.725  ,80.6987771      ,53.46153846 ,2.721296875,13562.44726,6982.333333,4077.645833,16971.54445,13003.91364 ,-0.078212631,203   ,71
XI    ,TRAIN   ,12     ,12/31/2002,422.8750071,26.45999985,-0.74   ,10.6707583      ,31.10289856 ,1.986225   ,13562.44726,7227.433333,4148.683333,15811.3954 ,14770.51973 ,-0.077238993,71    ,125
XI    ,TRAIN   ,2      ,2/28/2003 ,423.9147826,26.57499981,-0.55   ,-1              ,-1          ,1.44884375 ,13562.44726,7383.25    ,5315       ,15681.56855,14813.10509 ,-0.075365421,81    ,77
XI    ,TRAIN   ,3      ,3/31/2003 ,424.465252 ,27.2       ,-0.22   ,-1              ,-1          ,2.2072125  ,13562.44726,7109.8     ,4930.05    ,15982.60881,14823.67597 ,-0.074354643,77    ,179
XI    ,TRAIN   ,4      ,4/30/2003 ,425.0157213,27.25      ,-0.175  ,8.364335168     ,33.48958333 ,4.613890625,13562.44726,6834.9375  ,4835.3125  ,16075.81215,14818.70052 ,-0.073331578,179   ,236
XI    ,TRAIN   ,5      ,5/31/2003 ,425.5050274,26.25      ,-0.4125 ,10.25843391     ,25.55555556 ,2.92875    ,13562.44726,7155.6875  ,4768       ,15956.66667,9308.84375  ,-0.072411307,236   ,410
XI    ,TRAIN   ,7      ,7/31/2003 ,426.6059661,25.82499981,0.225   ,5.765527848     ,25.00724638 ,1.97246875 ,13562.44726,6746.125   ,4509.625   ,13666.03125,5720.5625   ,-0.070304164,452   ,67
XI    ,TRAIN   ,8      ,8/31/2003 ,427.1564355,25.09999962,0.02    ,10.36577566     ,38.99189189 ,0.0665625  ,13562.44726,7400.15    ,5120.85    ,15633.21667,7513.35     ,-0.069231491,67    ,152
XI    ,TRAIN   ,9      ,9/30/2003 ,427.7069049,24.94999981,-0.0625 ,29.05164836     ,67.76515151 ,1.514296875,13562.44726,7042.5     ,5012       ,14439.15476,5616.3125   ,-0.068146767,152   ,59
XI    ,TRAIN   ,10     ,10/31/2003,428.1962109,25.32499981,-0.1125 ,19.6567257      ,53.54285714 ,1.747265625,13562.44726,6733.3125  ,5016.8125  ,13975.15417,9336.8125   ,-0.067171899,59    ,179
XI    ,TRAIN   ,12     ,12/31/2003,429.2971497,25.5250001 ,0.2     ,-1              ,-1          ,2.468359375,13562.44726,6052.5625  ,3473.1875  ,13686.13542,9168.9375   ,-0.064942622,146   ,148
XI    ,TRAIN   ,1      ,1/31/2004 ,429.7864557,25.82500029,-0.3625 ,2.255905826     ,8.681818183 ,4.218953125,13562.44726,7055.291667,4736.416667,15760.82386,14746.77113 ,-0.097857244,148   ,135
XI    ,TRAIN   ,2      ,2/29/2004 ,430.3369251,26.3800003 ,0.88    ,1.768732567     ,5.670588236 ,5.6524875  ,13562.44726,7414.116667,5109.466667,14000.01   ,13403.51107 ,-0.062791719,135   ,165
XI    ,TRAIN   ,3      ,3/31/2004 ,430.8873945,27.1500001 ,-0.0875 ,1.070333312     ,7.583333333 ,3.686453125,13562.44726,6855.375   ,4748.5625  ,15193.49558,13169.58724 ,-0.061635676,165   ,256
XI    ,TRAIN   ,5      ,5/31/2004 ,431.9271699,26.80000038,0.28    ,1.757720457     ,12.3971831  ,3.6991     ,13562.44726,6736       ,4295.55    ,14711.80655,11946.54277 ,-0.059418216,390   ,471
XI    ,TRAIN   ,6      ,6/30/2004 ,432.4776393,26.42500019,-0.6875 ,13.82399412     ,77.35136128 ,1.94140625 ,13562.44726,6948.4375  ,4339       ,15471.05   ,7549.75     ,-0.058227142,471   ,327
XI    ,TRAIN   ,7      ,7/31/2004 ,432.9669454,25.42500019,-0.425  ,5.346462698     ,9.597222223 ,0.620140625,13562.44726,7554.4375  ,5454.5625  ,13519.02083,7479.341518 ,-0.057158113,327   ,229
XI    ,TRAIN   ,8      ,8/31/2004 ,433.5174147,25.1       ,-0.3    ,24.8729268      ,72.08639876 ,2.3953625  ,13562.44726,7489.85    ,5252.5     ,15907.45167,11781.80833 ,-0.055943918,229   ,155
XI    ,TRAIN   ,10     ,10/31/2004,434.6183535,25.32000008,-0.34   ,15.01365587     ,59.96666667 ,3.9751125  ,13562.44726,7165.5     ,4678       ,16433.53439,11897.99134 ,-0.053480226,147   ,168
XI    ,TRAIN   ,11     ,11/30/2004,435.1688228,25.44999981,-0.7375 ,6.829150654     ,31.34782609 ,0.90303125 ,13562.44726,6868.125   ,4757.625   ,15644.27847,14902.2182  ,-0.052230826,168   ,66
XI    ,TRAIN   ,12     ,12/31/2004,435.6581289,25.75      ,-0.3875 ,15.61118945     ,36.32221574 ,4.460796875,13562.44726,6886.875   ,4662       ,16275.52322,13191.89583 ,-0.051110161,66    ,223
XI    ,TRAIN   ,1      ,1/31/2005 ,436.2085983,25.87999992,-1.06   ,3.811015493     ,7.716129032 ,4.3026     ,13562.44726,7388.85    ,4793.45    ,16257.39762,14606.36028 ,-0.051757035,223   ,182
XI    ,TRAIN   ,3      ,3/31/2005 ,437.2483737,26.875     ,-0.0375 ,1.720212993     ,11.0882353  ,1.545359375,13562.44726,7211.5     ,5276.25    ,16172.36414,14763.25947 ,-0.047404139,134   ,98
XI    ,TRAIN   ,4      ,4/30/2005 ,437.7376798,27.59999991,-0.675  ,2.209276975     ,15.93269231 ,3.216078125,13562.44726,7298.625   ,5126.625   ,15614.14546,14838.61187 ,-0.046244306,98    ,89
XI    ,TRAIN   ,5      ,5/31/2005 ,438.2881492,27.66000023,-0.32   ,-1              ,-1          ,1.918775   ,13562.44726,7429.7     ,4756.2     ,14558.17262,14942.24756 ,-0.044928377,89    ,231
XI    ,TRAIN   ,6      ,6/30/2005 ,438.8386185,26.84999943,0.325   ,3.271014027     ,20.41071429 ,5.98175    ,13562.44726,7359.4375  ,5220       ,15842.67708,11381.875   ,-0.043601377,231   ,342
XI    ,TRAIN   ,8      ,8/31/2005 ,439.9395573,25.25000048,-0.0375 ,19.99214186     ,63.6910636  ,0.577984375,13562.44726,7307.9375  ,5079.6875  ,15758.89375,9314.995834 ,-0.040912665,348   ,281
XI    ,TRAIN   ,9      ,9/30/2005 ,440.4288633,24.625     ,0.7     ,19.19755834     ,65.51662234 ,4.141296875,13562.44726,7254.9375  ,5450.625   ,15824.67917,11140.25    ,-0.03970309 ,281   ,121
XI    ,TRAIN   ,10     ,10/31/2005,440.9793327,24.6800003 ,0.64    ,25.58863395     ,69.96132376 ,0.8315875  ,13562.44726,7132.35    ,4770.05    ,14750.5154 ,13397.64244 ,-0.03833144 ,121   ,75
XI    ,TRAIN   ,11     ,11/30/2005,441.5298021,24.27499962,-0.125  ,6.882773637     ,27.28472222 ,2.57596875 ,13562.44726,6670.0625  ,4353.9375  ,16006.96875,11128.75    ,-0.036948955,75    ,38
XI    ,TRAIN   ,1      ,1/31/2006 ,442.5695775,24.92000008,1.06    ,-1              ,-1          ,3.423975   ,13610.38271,5978.4     ,4251.35    ,11949.00833,10274       ,-0.035320015,152   ,132
XI    ,TRAIN   ,2      ,2/28/2006 ,443.1200469,25.99999953,0.7375  ,-1              ,-1          ,4.094703125,13718.23779,7098.458333,4959.729167,9890.672918,10976.79167 ,-0.032891771,132   ,113
XI    ,TRAIN   ,3      ,3/31/2006 ,443.609353 ,26.45000028,1.5375  ,2.046810861     ,6.984375    ,2.898796875,13814.10938,6400.291667,4601.208333,16164.03423,14879.40705 ,-0.031624789,113   ,78
XI    ,TRAIN   ,4      ,4/30/2006 ,444.1598223,27.1800003 ,0.46    ,-1              ,-1          ,3.8553     ,13921.96445,6811.533333,4643.85    ,15985.76266,13467.71791 ,-0.030188834,78    ,7
XII   ,TRAIN   ,2      ,2/28/2001 ,260.690561 ,25.87499953,1.4     ,-1              ,-1          ,8.979859375,12567.88526,7467.583333,4687.25    ,9604.8125  ,12986.13261 ,-0.095047959,28    ,37
XII   ,TRAIN   ,3      ,3/31/2001 ,261.0127515,27.10000038,0.6375  ,-1              ,-1          ,4.158178125,12567.88526,7862.916667,5126.9375  ,13395.40625,7487.5625   ,-0.094424956,37    ,37
XII   ,TRAIN   ,4      ,4/30/2001 ,261.3752158,27.52000046,-0.08   ,-1              ,-1          ,2.93107    ,12567.88526,7601.55    ,4985.85    ,12211.3    ,13215.75746 ,-0.09371067 ,37    ,45
XII   ,TRAIN   ,5      ,5/31/2001 ,261.7376801,26.92500019,-0.2    ,-1              ,-1          ,2.46214375 ,12567.88526,7785.8125  ,5558.25    ,15703.8125 ,11306.59225 ,-0.092983021,45    ,52
XII   ,TRAIN   ,7      ,7/31/2001 ,262.422335 ,25.54000015,-0.28   ,-1              ,-1          ,1.3788875  ,12567.88526,6924       ,4843.3     ,10871.21667,11988.77983 ,-0.091570151,72    ,42
XII   ,TRAIN   ,8      ,8/31/2001 ,262.7847993,24.82500028,-0.175  ,-1              ,-1          ,1.34924375 ,12567.88526,7148.625   ,4703.6875  ,7823.416666,9490.347223 ,-0.090802694,42    ,24
XII   ,TRAIN   ,9      ,9/30/2001 ,263.1472636,24.27999992,0.12    ,-1              ,-1          ,0.89207    ,12567.88526,7997.8     ,4847.15    ,15505.09   ,10504.86148 ,-0.090021049,24    ,11
XII   ,TRAIN   ,10     ,10/31/2001,263.509728 ,24.44999981,0.2625  ,-1              ,-1          ,1.51385625 ,12567.88526,7839.1875  ,5573.9375  ,13677.10417,13310.10545 ,-0.089226277,11    ,4
XII   ,TRAIN   ,12     ,12/31/2001,264.1943828,24.55999985,-0.32   ,4.018752825     ,11.02845745 ,3.427075   ,12567.88526,7560.7     ,5375.033333,9151.041667,8943.566029 ,-0.087687304,8     ,11
XII   ,TRAIN   ,1      ,1/31/2002 ,264.5568471,25.02499962,0.6625  ,-1              ,-1          ,3.0219375  ,12567.88526,6943.9375  ,4496.375   ,15072.95   ,12901.19338 ,-0.087570089,11    ,7
XII   ,TRAIN   ,2      ,2/28/2002 ,264.8790376,26.0250001 ,0.6125  ,-1              ,-1          ,7.1936125  ,12567.88526,7051.75    ,4309.75    ,15209.71042,14833.29464 ,-0.086100716,7     ,14
XII   ,TRAIN   ,3      ,3/31/2002 ,265.2415019,27.14000015,-0.16   ,11.35601232     ,27.18369565 ,2.77131    ,12567.88526,6947.9     ,4441.95    ,10607.78333,14791.09006 ,-0.085241015,14    ,28
XII   ,TRAIN   ,5      ,5/31/2002 ,265.9261568,27.25      ,-0.575  ,8.825309844     ,23.45       ,5.976653125,12567.88526,6455.25    ,4077.875   ,11678.45833,7448.439394 ,-0.083581491,23    ,52
XII   ,TRAIN   ,6      ,6/30/2002 ,266.2886211,27.13999977,-0.32   ,12.11848422     ,31.54166667 ,5.7215225  ,12567.88526,6186.45    ,4047       ,7680.566667,6039.34     ,-0.082683391,52    ,67
XII   ,TRAIN   ,7      ,7/31/2002 ,266.6510854,26.1500001 ,-0.51875,22.07854108     ,61.5497489  ,1.399696875,12567.88526,6712.5625  ,4846.5625  ,15353.02083,14863.60633 ,-0.081772585,67    ,53
XII   ,TRAIN   ,8      ,8/31/2002 ,266.9732759,25.44999981,-0.56875,24.50380467     ,60.62420635 ,0.9528375  ,12567.88526,6508.5625  ,4508.5625  ,11548.41667,9334.176136 ,-0.080951725,53    ,33
XII   ,TRAIN   ,10     ,10/31/2002,267.6982046,25.75000048,-0.4375 ,151.7519354     ,38.48294788 ,1.408934375,12567.88526,7511       ,4907.875   ,15463.26042,11101.28864 ,-0.079067001,31    ,2
XII   ,TRAIN   ,11     ,11/30/2002,268.0203951,26.32499981,-0.725  ,81.36371024     ,53.46153846 ,3.06433125 ,12567.88526,7302.020833,4144.666667,13362.16667,13099.77234 ,-0.078212631,2     ,2
XII   ,TRAIN   ,12     ,12/31/2002,268.3828594,26.45999985,-0.74   ,11.06210531     ,31.10289856 ,1.2047775  ,12567.88526,7970.683333,4785.816667,15217.96   ,14862.62323 ,-0.077238993,2     ,69
XII   ,TRAIN   ,1      ,1/31/2003 ,268.7453237,26.42499972,-0.3875 ,5.971143467     ,8.403225808 ,1.23758125 ,12567.88526,7484.3125  ,4828.125   ,11626.53125,14844.50563 ,-0.067107047,69    ,108
XII   ,TRAIN   ,3      ,3/31/2003 ,269.4299786,27.2       ,-0.22   ,-1              ,-1          ,2.0324675  ,12567.88526,6925.7     ,4761.616667,13755.83167,14901.39923 ,-0.074354643,193   ,244
XII   ,TRAIN   ,4      ,4/30/2003 ,269.7924429,27.25      ,-0.175  ,8.815001922     ,33.48958333 ,3.61166875 ,12567.88526,7056.125   ,5145.291667,15304.46458,14889.94618 ,-0.073331578,244   ,271
XII   ,TRAIN   ,5      ,5/31/2003 ,270.1146334,26.25      ,-0.4125 ,10.69864837     ,25.55555556 ,3.06051875 ,12567.88526,7484.9375  ,5179.25    ,11369.96875,7480.666666 ,-0.072411307,271   ,260
XII   ,TRAIN   ,6      ,6/30/2003 ,270.4770977,25.84000015,-0.24   ,7.687412473     ,30.08646616 ,6.1173825  ,12567.88526,7069.4     ,4703.8     ,15264.35833,10431.19083 ,-0.071363809,260   ,168
XII   ,TRAIN   ,8      ,8/31/2003 ,271.2020264,25.09999962,0.02    ,10.87542299     ,38.99189189 ,0.04046    ,12567.88526,7630.25    ,4927.55    ,10762.45   ,8936.65     ,-0.069231491,7     ,3
XII   ,TRAIN   ,9      ,9/30/2003 ,271.5644907,24.94999981,-0.0625 ,30.12144015     ,67.76515151 ,1.45823125 ,12567.88526,5358.9375  ,3948.0625  ,9685       ,3796.4375   ,-0.068146767,3     ,1
XII   ,TRAIN   ,10     ,10/31/2003,271.8866812,25.32499981,-0.1125 ,20.48550356     ,53.54285714 ,1.569175   ,12567.88526,6745.1875  ,5057.4375  ,11593.5625 ,9402.333334 ,-0.067171899,1     ,1
XII   ,TRAIN   ,11     ,11/30/2003,272.2491455,25.37999954,0.26    ,12.87081813     ,55.16327561 ,1.0077125  ,12567.88526,6974.9     ,4432.4     ,15408.3    ,13389.42756 ,-0.066063215,1     ,1
XII   ,TRAIN   ,1      ,1/31/2004 ,272.9338003,25.82500029,-0.3625 ,2.542798513     ,8.681818183 ,3.42809375 ,12567.88526,7761.270833,4924.25    ,13327.91458,13051.42422 ,-0.097857244,45    ,23
XII   ,TRAIN   ,2      ,2/29/2004 ,273.2962647,26.3800003 ,0.88    ,1.997334455     ,5.670588236 ,5.0656175  ,12567.88526,6759.333333,4689.8     ,15362      ,14956.8928  ,-0.062791719,23    ,30
XII   ,TRAIN   ,3      ,3/31/2004 ,273.658729 ,27.1500001 ,-0.0875 ,1.292185684     ,7.583333333 ,3.696971875,12567.88526,6666.645833,4556.791667,15207.0625 ,14851.4991  ,-0.061635676,30    ,45
XII   ,TRAIN   ,4      ,4/30/2004 ,273.9809195,27.39999962,-0.1875 ,3.67703873      ,21          ,3.256653125,12567.88526,7210.291667,5130.895833,13398.79167,12952.41503 ,-0.06059766 ,45    ,54
XII   ,TRAIN   ,6      ,6/30/2004 ,274.7058481,26.42500019,-0.6875 ,14.68342693     ,77.35136128 ,2.023084375,12567.88526,7723       ,5406.1875  ,13304.125  ,7331.235578 ,-0.058227142,120   ,228
XII   ,TRAIN   ,7      ,7/31/2004 ,275.0280387,25.42500019,-0.425  ,5.583132295     ,9.597222223 ,0.704296875,12567.88526,7450.5625  ,5895.9375  ,9521.4375  ,7364.214286 ,-0.057158113,228   ,152
XII   ,TRAIN   ,8      ,8/31/2004 ,275.390503 ,25.1       ,-0.3    ,25.935237       ,72.08639876 ,2.065845   ,12567.88526,7430.45    ,4765       ,10698.26667,8823.156349 ,-0.055943918,152   ,63
XII   ,TRAIN   ,9      ,9/30/2004 ,275.7529673,25.0999999 ,-0.225  ,21.74247332     ,62.21869277 ,1.983453125,12567.88526,7428.5     ,4933.875   ,15425      ,14787.92782 ,-0.054718233,63    ,43
XII   ,TRAIN   ,11     ,11/30/2004,276.4778959,25.44999981,-0.7375 ,7.068054488     ,31.34782609 ,1.040728125,12567.88526,7797.0625  ,5565.75    ,15342.92292,14921.03525 ,-0.052230826,59    ,49
XII   ,TRAIN   ,12     ,12/31/2004,276.8000864,25.75      ,-0.3875 ,16.33984486     ,36.32221574 ,4.055128125,12567.88526,7327.25    ,5104.125   ,15065.85417,14953.34375 ,-0.051110161,49    ,178
XII   ,TRAIN   ,1      ,1/31/2005 ,277.1625508,25.87999992,-1.06   ,3.993105755     ,7.716129032 ,4.2490025  ,12567.88526,7486.95    ,5027.9     ,15103.1    ,14819.82389 ,-0.051757035,178   ,220
XII   ,TRAIN   ,2      ,2/28/2005 ,277.5250151,26.19999981,-1.825  ,-1              ,-1          ,4.098078125,12567.88526,6821.625   ,4442.5625  ,15345.52083,14784.19514 ,-0.048554813,220   ,169
XII   ,TRAIN   ,4      ,4/30/2005 ,278.1693961,27.59999991,-0.675  ,2.49408093      ,15.93269231 ,3.096934375,12567.88526,7296.125   ,4718.1875  ,15277.8125 ,14785.499   ,-0.046244306,167   ,229
XII   ,TRAIN   ,5      ,5/31/2005 ,278.5318604,27.66000023,-0.32   ,-1              ,-1          ,1.850955   ,12567.88526,7534.55    ,5158.7     ,7711.95    ,11878.83889 ,-0.044928377,229   ,359
XII   ,TRAIN   ,6      ,6/30/2005 ,278.8943248,26.84999943,0.325   ,3.551863649     ,20.41071429 ,5.829471875,12567.88526,7471.6875  ,4939.875   ,11619.6875 ,11338.37463 ,-0.043601377,359   ,286
XII   ,TRAIN   ,7      ,7/31/2005 ,279.2567891,26.07999992,5.55E-18,11.79488172     ,29.25222875 ,1.062555   ,12567.88526,5505       ,3965.4     ,10811.225  ,7570.541958 ,-0.042262508,286   ,215
XII   ,TRAIN   ,9      ,9/30/2005 ,279.9414439,24.625     ,0.7     ,19.90490616     ,65.51662234 ,3.36136875 ,12567.88526,7369.8125  ,5706.5     ,13634.3125 ,9329.256725 ,-0.03970309 ,130   ,72
XII   ,TRAIN   ,10     ,10/31/2005,280.3039082,24.6800003 ,0.64    ,25.98647611     ,69.96132376 ,0.5298775  ,12567.88526,6686.75    ,4293.9     ,13910.83333,13352.22143 ,-0.03833144 ,72    ,47
XII   ,TRAIN   ,11     ,11/30/2005,280.6663726,24.27499962,-0.125  ,7.548638889     ,27.28472222 ,1.97538125 ,12567.88526,7161.125   ,4248.0625  ,9549.958334,14971.0625  ,-0.036948955,47    ,35
XII   ,TRAIN   ,12     ,12/31/2005,280.9885631,24.1500001 ,0.6375  ,2.954839425     ,7.5         ,2.62456875 ,12567.88526,6778.75    ,4537.5     ,9476.875   ,9360.420455 ,-0.03571049 ,35    ,79
XII   ,TRAIN   ,2      ,2/28/2006 ,281.7134917,25.99999953,0.7375  ,-1              ,-1          ,3.719771875,12687.51941,7275.479167,5657.791667,13264.89583,11047.40625 ,-0.032891771,58    ,24
XII   ,TRAIN   ,3      ,3/31/2006 ,282.0356822,26.45000028,1.5375  ,2.21347159      ,6.984375    ,2.00548125 ,12761.1405 ,7434.083333,5523.458333,13502.13958,13015.537   ,-0.031624789,24    ,28
XII   ,TRAIN   ,4      ,4/30/2006 ,282.3981466,27.1800003 ,0.46    ,-1              ,-1          ,4.641705   ,12843.96396,7528.766667,5395.85    ,15251.525  ,13366.32736 ,-0.030188834,28    ,32
XIII  ,TRAIN   ,1      ,1/31/2001 ,338.6816311,24.9000001 ,1.2625  ,-1              ,-1          ,1.6967     ,14437.67285,5234.833333,3641.25    ,12541.23611,12411.57968 ,-0.095659922,32    ,12
XIII  ,TRAIN   ,3      ,3/31/2001 ,339.1834688,27.10000038,0.6375  ,-1              ,-1          ,1.90736875 ,14437.67285,7723.194444,4885.208333,12752.55119,14843.88501 ,-0.094424956,13    ,11
XIII  ,TRAIN   ,4      ,4/30/2001 ,339.4657525,27.52000046,-0.08   ,-1              ,-1          ,1.605035   ,14437.67285,7411.6     ,5543.4     ,14296.61222,12847.50311 ,-0.09371067 ,11    ,20
XIII  ,TRAIN   ,5      ,5/31/2001 ,339.7480362,26.92500019,-0.2    ,-1              ,-1          ,1.0813875  ,14437.67285,7701.75    ,5166.041667,15630.43869,15504.67159 ,-0.092983021,20    ,24
XIII  ,TRAIN   ,6      ,6/30/2001 ,339.998955 ,26.5       ,0.1125  ,-1              ,-1          ,1.48686875 ,14437.67285,7673.083333,5377.333333,7798.493651,3856.25     ,-0.092324385,24    ,38
XIII  ,TRAIN   ,8      ,8/31/2001 ,340.5635224,24.82500028,-0.175  ,-1              ,-1          ,0.547025   ,14437.67285,7097.791667,5124.875   ,11762.57639,7739.289583 ,-0.090802694,24    ,38
XIII  ,TRAIN   ,9      ,9/30/2001 ,340.845806 ,24.27999992,0.12    ,-1              ,-1          ,0.406365   ,14437.67285,7686.266667,5454.4     ,15519.785  ,11983.31746 ,-0.090021049,38    ,40
XIII  ,TRAIN   ,10     ,10/31/2001,341.1280898,24.44999981,0.2625  ,-1              ,-1          ,0.4835     ,14437.67285,7875.791667,5025.416667,15312.04621,11251.44475 ,-0.089226277,40    ,28
XIII  ,TRAIN   ,11     ,11/30/2001,341.3790086,24.34999943,0.1375  ,-1              ,-1          ,0.7263625  ,14437.67285,7229.083333,5045.138889,12666.27877,8707.652778 ,-0.088508188,28    ,28
XIII  ,TRAIN   ,1      ,1/31/2002 ,341.943576 ,25.02499962,0.6625  ,-1              ,-1          ,0.98479375 ,14437.67285,7129.916667,4274.416667,15061.80595,13303.96926 ,-0.087570089,27    ,11
XIII  ,TRAIN   ,2      ,2/28/2002 ,342.1944948,26.0250001 ,0.6125  ,-1              ,-1          ,3.4857875  ,14437.67285,7374       ,4798       ,13899.92361,13288.27348 ,-0.086100716,11    ,6
XIII  ,TRAIN   ,3      ,3/31/2002 ,342.4767785,27.14000015,-0.16   ,10.70796236     ,27.18369565 ,1.498215   ,14437.67285,6700.066667,4708.5     ,14295.68214,11748.39894 ,-0.085241015,6     ,10
XIII  ,TRAIN   ,4      ,4/30/2002 ,342.7590622,27.57499981,-0.3625 ,-1              ,-1          ,1.9489375  ,14437.67285,6419.333333,4817       ,15278.12778,13596.69213 ,-0.084368467,10    ,6
XIII  ,TRAIN   ,6      ,6/30/2002 ,343.2922647,27.13999977,-0.32   ,10.97530331     ,31.54166667 ,3.23481    ,14437.67285,7762.533333,4915.433333,14667.4796 ,11007.26317 ,-0.082683391,5     ,10
XIII  ,TRAIN   ,7      ,7/31/2002 ,343.5745484,26.1500001 ,-0.51875,20.05206468     ,61.5497489  ,0.5802125  ,14437.67285,7571.791667,5470.375   ,15508.1    ,15000.20023 ,-0.081772585,10    ,16
XIII  ,TRAIN   ,8      ,8/31/2002 ,343.8254672,25.44999981,-0.56875,22.52371097     ,60.62420635 ,0.4099125  ,14437.67285,7681.125   ,5746.916667,15902.75675,6345.666667 ,-0.080951725,16    ,16
XIII  ,TRAIN   ,9      ,9/30/2002 ,344.1077509,25.54000015,-0.52   ,18.12809419     ,42.86078947 ,0.662535   ,14437.67285,7606.366667,5729.266667,14523.17338,8142.9      ,-0.080015646,16    ,17
XIII  ,TRAIN   ,11     ,11/30/2002,344.6409535,26.32499981,-0.725  ,80.02180551     ,53.46153846 ,1.299575   ,14437.67285,7872.430556,5305.972222,15229.97292,13614.17535 ,-0.078212631,40    ,66
XIII  ,TRAIN   ,12     ,12/31/2002,344.9232371,26.45999985,-0.74   ,10.52487639     ,31.10289856 ,0.9392     ,14437.67285,6984.188889,4521.355556,14990.3346 ,14773.17889 ,-0.077238993,66    ,62
XIII  ,TRAIN   ,1      ,1/31/2003 ,345.2055208,26.42499972,-0.3875 ,5.65866072      ,8.403225808 ,0.72593125 ,14437.67285,7370.041667,4769.875   ,12510.00595,14706.13123 ,-0.067107047,62    ,34
XIII  ,TRAIN   ,2      ,2/28/2003 ,345.4564397,26.57499981,-0.55   ,-1              ,-1          ,0.8308375  ,14437.67285,6885.166667,4800       ,13873.57222,14761.66361 ,-0.075365421,34    ,38
XIII  ,TRAIN   ,4      ,4/30/2003 ,346.0210071,27.25      ,-0.175  ,7.833369097     ,33.48958333 ,1.84630625 ,14437.67285,7566.777778,5599.5     ,14114.91124,14954.59994 ,-0.073331578,30    ,26
XIII  ,TRAIN   ,5      ,5/31/2003 ,346.2719259,26.25      ,-0.4125 ,9.875112184     ,25.55555556 ,1.47348125 ,14437.67285,7345.5     ,5523.375   ,14157.48274,11320.54218 ,-0.072411307,26    ,74
XIII  ,TRAIN   ,6      ,6/30/2003 ,346.5542096,25.84000015,-0.24   ,6.271034768     ,30.08646616 ,2.541505   ,14437.67285,7652.566667,5609.8     ,14543.25429,10143.0471  ,-0.071363809,74    ,50
XIII  ,TRAIN   ,7      ,7/31/2003 ,346.8364933,25.82499981,0.225   ,5.170735738     ,25.00724638 ,1.26058125 ,14437.67285,7711.666667,5426.666667,14323.80923,7588.737179 ,-0.070304164,50    ,75
XIII  ,TRAIN   ,9      ,9/30/2003 ,347.4010607,24.94999981,-0.0625 ,27.6368043      ,67.76515151 ,0.69985625 ,14437.67285,7905.666667,5265.5     ,15567.88472,10087.23611 ,-0.068146767,58    ,31
XIII  ,TRAIN   ,10     ,10/31/2003,347.6519795,25.32499981,-0.1125 ,18.36132906     ,53.54285714 ,1.03668125 ,14437.67285,6480.708333,4710.416667,13981.52917,11257.9375  ,-0.067171899,31    ,19
XIII  ,TRAIN   ,11     ,11/30/2003,347.9342632,25.37999954,0.26    ,11.56820852     ,55.16327561 ,0.46211    ,14437.67285,7512.8     ,5381.866667,15174.19317,14849.00149 ,-0.066063215,19    ,0
XIII  ,TRAIN   ,12     ,12/31/2003,348.2165469,25.5250001 ,0.2     ,-1              ,-1          ,1.28130625 ,14437.67285,6864.5     ,4708.5     ,13812.48611,9759.696428 ,-0.064942622,0     ,41
XIII  ,TRAIN   ,2      ,2/29/2004 ,348.7497494,26.3800003 ,0.88    ,1.625981424     ,5.670588236 ,2.239085   ,14437.67285,7116.988889,4513.9     ,13011.16   ,14850.7018  ,-0.062791719,38    ,38
XIII  ,TRAIN   ,3      ,3/31/2004 ,349.0320331,27.1500001 ,-0.0875 ,0.851042914     ,7.583333333 ,1.64761875 ,14437.67285,7351.166667,4931.083333,13929.9628 ,13705.5809  ,-0.061635676,38    ,45
XIII  ,TRAIN   ,4      ,4/30/2004 ,349.2829519,27.39999962,-0.1875 ,3.284015243     ,21          ,2.19496875 ,14437.67285,7620.458333,5518.666667,15345.28805,13621.66921 ,-0.06059766 ,45    ,25
